,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.0,0.0,0.0,0.0,0.0,0.6893939393939393
1,0.0,0.0,0.0,0.0,0.25,0.05,0.6969696969696969
2,0.0,0.5,0.3333333333333333,0.25,0.5,0.31666666666666665,0.6893939393939394
3,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.5
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.25,0.05,0.4545454545454546
6,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.4696969696969697
7,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.4772727272727273
8,0.0,0.5,0.3333333333333333,0.25,0.5,0.31666666666666665,0.49242424242424243
9,0.0,0.5,0.3333333333333333,0.25,0.5,0.31666666666666665,0.49242424242424243
10,0.0,0.5,0.3333333333333333,0.25,0.5,0.31666666666666665,0.49242424242424243
