,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
MicroCI70,0.2,0.2,0.2,0.175,0.25,0.205,0.6416666666666667
MicroCI50,0.1,0.2,0.2333333333333333,0.2,0.225,0.19166666666666668,0.6060606060606061
MicroCI30,0.2,0.2,0.33333333333333337,0.35,0.4,0.29666666666666663,0.7196969696969697
