,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.0,0.0,0.0,0.0,0.0,0.3484848484848485
1,0.0,0.0,0.0,0.0,0.0,0.0,0.3484848484848485
2,0.0,0.5,0.6666666666666666,0.75,0.75,0.5333333333333333,0.75
3,1.0,1.0,0.6666666666666666,0.5,0.5,0.7333333333333333,0.5
4,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.7348484848484849
5,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.6666666666666667
6,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.6818181818181819
7,0.0,0.5,0.3333333333333333,0.5,0.75,0.41666666666666663,0.7424242424242424
8,0.0,0.5,0.6666666666666666,0.75,0.75,0.5333333333333333,0.75
9,0.0,0.5,0.6666666666666666,0.75,0.75,0.5333333333333333,0.75
10,0.0,0.5,0.6666666666666666,0.75,0.75,0.5333333333333333,0.75
