,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.0,0.0,0.0,0.0,0.0,0.3484848484848485
1,0.0,0.0,0.0,0.0,0.0,0.0,0.3484848484848485
2,1.0,0.5,0.6666666666666666,0.75,1.0,0.7833333333333333,0.9924242424242424
3,0.0,0.0,0.3333333333333333,0.5,0.75,0.31666666666666665,0.9772727272727273
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.6818181818181819
6,0.0,0.5,0.3333333333333333,0.25,0.25,0.26666666666666666,0.7045454545454546
7,1.0,0.5,0.3333333333333333,0.5,0.5,0.5666666666666667,0.7272727272727273
8,1.0,0.5,0.3333333333333333,0.5,0.75,0.6166666666666666,0.7424242424242424
9,1.0,0.5,0.3333333333333333,0.5,0.75,0.6166666666666666,0.7424242424242424
10,1.0,0.5,0.3333333333333333,0.5,0.75,0.6166666666666666,0.7424242424242424
