,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.0,0.0,0.0,0.0,0.0,0.3257575757575758
1,0.0,0.0,0.0,0.0,0.0,0.0,0.3257575757575758
2,1.0,0.5,0.3333333333333333,0.25,0.25,0.4666666666666666,0.25
3,1.0,1.0,1.0,0.75,1.0,0.95,0.9924242424242424
4,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.5
5,0.0,0.0,0.0,0.0,0.25,0.05,0.8787878787878788
6,0.0,0.0,0.0,0.0,0.25,0.05,0.8939393939393939
7,0.0,0.0,0.0,0.25,0.25,0.1,0.9242424242424243
8,0.0,0.0,0.3333333333333333,0.25,0.5,0.21666666666666665,0.9545454545454546
9,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.9621212121212122
10,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.9621212121212122
