,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.0,0.0,0.0,0.0,0.0,0.3787878787878788
1,0.0,0.0,0.0,0.0,0.0,0.0,0.3787878787878788
2,0.0,0.0,0.0,0.0,0.0,0.0,0.23484848484848486
3,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.696969696969697
4,0.0,0.0,0.0,0.0,0.0,0.0,0.21212121212121213
5,0.0,0.0,0.0,0.0,0.25,0.05,0.6742424242424243
6,0.0,0.0,0.0,0.0,0.25,0.05,0.6893939393939394
7,0.0,0.0,0.0,0.25,0.5,0.15,0.7196969696969697
8,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.7196969696969697
9,0.0,0.0,0.3333333333333333,0.25,0.5,0.21666666666666665,0.7196969696969697
10,0.0,0.0,0.3333333333333333,0.25,0.5,0.21666666666666665,0.7196969696969697
