,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.0,0.0,0.0,0.0,0.0,0.3484848484848485
1,0.0,0.0,0.0,0.0,0.0,0.0,0.3484848484848485
2,0.0,0.5,0.6666666666666666,0.5,0.75,0.4833333333333333,0.7424242424242424
3,1.0,0.5,0.3333333333333333,0.5,0.5,0.5666666666666667,0.5
4,0.0,0.0,0.3333333333333333,0.5,0.75,0.31666666666666665,0.9772727272727273
5,0.0,0.5,0.6666666666666666,0.5,0.75,0.4833333333333333,0.9545454545454546
6,0.0,0.5,0.6666666666666666,0.75,0.75,0.5333333333333333,0.9696969696969697
7,0.0,0.5,0.6666666666666666,0.75,1.0,0.5833333333333333,0.9924242424242424
8,0.0,0.5,0.6666666666666666,0.75,1.0,0.5833333333333333,0.9924242424242424
9,0.0,0.5,0.6666666666666666,0.75,0.75,0.5333333333333333,0.9848484848484849
10,0.0,0.5,0.6666666666666666,0.75,0.75,0.5333333333333333,0.9772727272727273
