,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.0,0.0,0.0,0.0,0.0,0.3484848484848485
1,0.0,0.0,0.0,0.0,0.0,0.0,0.3484848484848485
2,0.0,0.5,0.6666666666666666,0.5,0.75,0.4833333333333333,0.7424242424242424
3,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.5
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,0.5,0.3333333333333333,0.5,0.75,0.6166666666666666,0.7424242424242424
6,0.0,0.5,0.3333333333333333,0.5,0.75,0.41666666666666663,0.7424242424242424
7,0.0,0.5,0.3333333333333333,0.5,0.75,0.41666666666666663,0.7424242424242424
8,0.0,0.5,0.6666666666666666,0.5,0.75,0.4833333333333333,0.7424242424242424
9,0.0,0.5,0.6666666666666666,0.5,0.75,0.4833333333333333,0.7424242424242424
10,0.0,0.5,0.6666666666666666,0.5,0.75,0.4833333333333333,0.7424242424242424
