,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.0,0.0,0.0,0.0,0.0,0.3484848484848485
1,0.0,0.0,0.0,0.0,0.0,0.0,0.3484848484848485
2,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.7272727272727273
3,0.0,0.5,0.6666666666666666,0.5,0.75,0.4833333333333333,0.7424242424242424
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.3333333333333333,0.25,0.5,0.21666666666666665,0.9166666666666667
6,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.9318181818181819
7,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.9393939393939394
8,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.946969696969697
9,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.946969696969697
10,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.946969696969697
