,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.5,0.3333333333333333,0.5,0.5,0.36666666666666664,0.9545454545454546
1,0.0,0.5,0.3333333333333333,0.25,0.5,0.31666666666666665,0.9393939393939394
2,0.0,0.5,0.6666666666666666,0.75,0.75,0.5333333333333333,0.75
3,0.0,0.5,0.6666666666666666,0.75,0.75,0.5333333333333333,0.75
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.6212121212121213
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6590909090909092
7,0.0,0.0,0.0,0.25,0.25,0.1,0.696969696969697
8,0.0,0.0,0.3333333333333333,0.25,0.5,0.21666666666666665,0.7196969696969697
9,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.7348484848484849
10,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.7348484848484849
