,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,1.0,0.5,0.3333333333333333,0.5,0.5,0.5666666666666667,0.9166666666666667
1,1.0,0.5,0.3333333333333333,0.25,0.5,0.5166666666666666,0.8863636363636364
2,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.4696969696969697
3,0.0,0.5,0.3333333333333333,0.25,0.25,0.26666666666666666,0.25
4,1.0,1.0,0.6666666666666666,0.5,0.5,0.7333333333333333,0.5
5,1.0,0.5,0.3333333333333333,0.5,0.5,0.5666666666666667,0.7272727272727273
6,1.0,0.5,0.3333333333333333,0.5,0.5,0.5666666666666667,0.7348484848484849
7,1.0,0.5,0.3333333333333333,0.5,0.5,0.5666666666666667,0.7348484848484849
8,1.0,1.0,0.6666666666666666,0.5,0.5,0.7333333333333333,0.7348484848484849
9,1.0,1.0,0.6666666666666666,0.5,0.5,0.7333333333333333,0.7348484848484849
10,1.0,1.0,0.6666666666666666,0.5,0.5,0.7333333333333333,0.7348484848484849
