,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,1.0,0.5,0.3333333333333333,0.5,0.5,0.5666666666666667,0.9621212121212122
1,1.0,0.5,0.3333333333333333,0.25,0.5,0.5166666666666666,0.9393939393939394
2,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.696969696969697
3,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.7196969696969697
4,0.0,0.5,0.3333333333333333,0.25,0.25,0.26666666666666666,0.25
5,0.0,0.0,0.0,0.0,0.0,0.0,0.6212121212121212
6,0.0,0.0,0.0,0.25,0.25,0.1,0.6515151515151515
7,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.6666666666666666
8,0.0,0.0,0.3333333333333333,0.25,0.5,0.21666666666666665,0.6893939393939394
9,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.696969696969697
10,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.7121212121212122
