,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,1.0,0.5,0.6666666666666666,0.75,1.0,0.7833333333333333,0.9924242424242424
1,1.0,0.5,0.6666666666666666,0.75,1.0,0.7833333333333333,0.9924242424242424
2,0.0,0.0,0.3333333333333333,0.5,0.75,0.31666666666666665,0.7424242424242424
3,0.0,0.5,0.3333333333333333,0.25,0.5,0.31666666666666665,0.49242424242424243
4,1.0,1.0,0.6666666666666666,0.5,0.75,0.7833333333333333,0.7424242424242424
5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667
6,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.6818181818181819
7,0.0,0.5,0.3333333333333333,0.5,0.5,0.36666666666666664,0.7121212121212122
8,0.0,0.5,0.3333333333333333,0.5,0.75,0.41666666666666663,0.7424242424242424
9,0.0,0.5,0.3333333333333333,0.5,0.75,0.41666666666666663,0.7424242424242424
10,0.0,0.5,0.3333333333333333,0.5,0.75,0.41666666666666663,0.7424242424242424
