,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.9393939393939394
1,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.946969696969697
2,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.5
3,0.0,0.5,0.3333333333333333,0.25,0.25,0.26666666666666666,0.25
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.5
6,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.5
7,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.5
8,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.5
9,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.5
10,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.5
