,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,1.0,0.5,0.3333333333333333,0.5,0.75,0.6166666666666666,0.9772727272727273
1,0.0,0.5,0.3333333333333333,0.5,0.75,0.41666666666666663,0.9696969696969697
2,1.0,0.5,0.3333333333333333,0.25,0.25,0.4666666666666666,0.25
3,1.0,0.5,0.3333333333333333,0.25,0.25,0.4666666666666666,0.25
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.25,0.05,0.4393939393939394
6,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.4545454545454546
7,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.46212121212121215
8,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.48484848484848486
9,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.48484848484848486
10,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.48484848484848486
