,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.0,0.0,0.0,0.0,0.0,0.30303030303030304
1,0.0,0.0,0.0,0.0,0.0,0.0,0.30303030303030304
2,0.0,0.0,0.0,0.0,0.25,0.05,0.4772727272727273
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.7348484848484849
6,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.7348484848484849
7,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.7348484848484849
8,0.0,0.5,0.3333333333333333,0.5,0.5,0.36666666666666664,0.7348484848484849
9,0.0,0.5,0.6666666666666666,0.5,0.75,0.4833333333333333,0.7424242424242424
10,0.0,0.5,0.6666666666666666,0.5,0.75,0.4833333333333333,0.7424242424242424
