,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,1.0,0.5,0.6666666666666666,0.5,0.75,0.6833333333333333,0.946969696969697
1,1.0,0.5,0.3333333333333333,0.5,0.75,0.6166666666666666,0.946969696969697
2,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.5
3,1.0,0.5,0.6666666666666666,0.5,0.75,0.6833333333333333,0.7424242424242424
4,1.0,1.0,0.6666666666666666,0.5,0.5,0.7333333333333333,0.5
5,0.0,0.5,0.3333333333333333,0.25,0.25,0.26666666666666666,0.46212121212121215
6,0.0,0.5,0.3333333333333333,0.25,0.25,0.26666666666666666,0.46212121212121215
7,0.0,0.5,0.3333333333333333,0.25,0.5,0.31666666666666665,0.49242424242424243
8,0.0,0.0,0.3333333333333333,0.25,0.5,0.21666666666666665,0.49242424242424243
9,0.0,0.0,0.3333333333333333,0.25,0.5,0.21666666666666665,0.49242424242424243
10,0.0,0.0,0.3333333333333333,0.25,0.5,0.21666666666666665,0.49242424242424243
