,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.8712121212121212
1,0.0,0.0,0.0,0.25,0.25,0.1,0.8257575757575757
2,1.0,0.5,0.3333333333333333,0.25,0.25,0.4666666666666666,0.25
3,0.0,0.5,0.3333333333333333,0.25,0.5,0.31666666666666665,0.7045454545454546
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.25,0.25,0.1,0.6515151515151516
6,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.6742424242424243
7,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.6818181818181819
8,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.7272727272727273
9,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.7272727272727273
10,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.7272727272727273
