,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.0,0.0,0.0,0.0,0.0,0.7348484848484849
1,0.0,0.0,0.0,0.0,0.0,0.0,0.7121212121212122
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.5,0.3333333333333333,0.5,0.5,0.36666666666666664,0.5
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.25,0.05,0.46212121212121215
6,0.0,0.0,0.0,0.0,0.25,0.05,0.4772727272727273
7,0.0,0.0,0.0,0.25,0.5,0.15,0.49242424242424243
8,0.0,0.5,0.3333333333333333,0.5,0.5,0.36666666666666664,0.5
9,0.0,0.5,0.3333333333333333,0.5,0.5,0.36666666666666664,0.5
10,0.0,0.5,0.3333333333333333,0.5,0.5,0.36666666666666664,0.5
