,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182
1,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182
2,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.696969696969697
3,0.0,0.0,0.0,0.0,0.0,0.0,0.46212121212121215
4,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.7272727272727273
5,0.0,0.5,0.3333333333333333,0.5,0.5,0.36666666666666664,0.7348484848484849
6,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.7348484848484849
7,0.0,0.5,0.6666666666666666,0.5,0.75,0.4833333333333333,0.7424242424242424
8,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.7272727272727273
9,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.7272727272727273
10,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.7272727272727273
