,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,1.0,0.5,0.6666666666666666,0.75,0.75,0.7333333333333333,0.9848484848484849
1,1.0,0.5,0.6666666666666666,0.5,0.75,0.6833333333333333,0.9696969696969697
2,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.946969696969697
3,0.0,0.5,0.3333333333333333,0.25,0.5,0.31666666666666665,0.9393939393939394
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,0.5,0.6666666666666666,0.5,0.5,0.6333333333333333,0.5
6,1.0,0.5,0.6666666666666666,0.5,0.5,0.6333333333333333,0.5
7,1.0,0.5,0.6666666666666666,0.5,0.5,0.6333333333333333,0.5
8,1.0,0.5,0.6666666666666666,0.5,0.5,0.6333333333333333,0.5
9,1.0,0.5,0.6666666666666666,0.5,0.5,0.6333333333333333,0.5
10,1.0,0.5,0.6666666666666666,0.5,0.5,0.6333333333333333,0.5
