,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,1.0,0.5,0.6666666666666666,0.5,0.5,0.6333333333333333,0.9621212121212122
1,1.0,0.5,0.6666666666666666,0.5,0.75,0.6833333333333333,0.9696969696969697
2,0.0,0.5,0.3333333333333333,0.25,0.25,0.26666666666666666,0.25
3,0.0,0.5,0.3333333333333333,0.5,0.75,0.41666666666666663,0.9696969696969697
4,1.0,0.5,0.3333333333333333,0.25,0.25,0.4666666666666666,0.25
5,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.25
6,0.0,0.5,0.3333333333333333,0.25,0.25,0.26666666666666666,0.25
7,1.0,0.5,0.3333333333333333,0.25,0.25,0.4666666666666666,0.25
8,1.0,0.5,0.3333333333333333,0.25,0.25,0.4666666666666666,0.25
9,1.0,0.5,0.3333333333333333,0.25,0.25,0.4666666666666666,0.25
10,1.0,0.5,0.3333333333333333,0.25,0.25,0.4666666666666666,0.25
