,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727272727272727
1,0.0,0.0,0.0,0.25,0.25,0.1,0.8181818181818182
2,0.0,0.0,0.0,0.25,0.25,0.1,0.7121212121212122
3,0.0,0.0,0.0,0.0,0.0,0.0,0.23484848484848486
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.43939393939393945
6,0.0,0.0,0.0,0.0,0.25,0.05,0.46212121212121215
7,0.0,0.0,0.0,0.0,0.25,0.05,0.46212121212121215
8,0.0,0.0,0.3333333333333333,0.25,0.5,0.21666666666666665,0.49242424242424243
9,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.5
10,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.5
