,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.5,0.6666666666666666,0.75,0.75,0.5333333333333333,0.946969696969697
1,0.0,0.5,0.6666666666666666,0.75,0.75,0.5333333333333333,0.9621212121212122
2,0.0,0.0,0.3333333333333333,0.25,0.5,0.21666666666666665,0.49242424242424243
3,0.0,0.5,0.3333333333333333,0.5,0.75,0.41666666666666663,0.9772727272727273
4,0.0,0.5,0.3333333333333333,0.25,0.25,0.26666666666666666,0.25
5,0.0,0.0,0.0,0.0,0.0,0.0,0.6212121212121212
6,0.0,0.0,0.0,0.0,0.25,0.05,0.6590909090909091
7,0.0,0.0,0.0,0.25,0.25,0.1,0.696969696969697
8,0.0,0.0,0.3333333333333333,0.25,0.5,0.21666666666666665,0.7272727272727273
9,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.7348484848484849
10,0.0,0.0,0.3333333333333333,0.5,0.75,0.31666666666666665,0.7424242424242424
