,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.0,0.0,0.0,0.0,0.0,0.3939393939393939
1,0.0,0.0,0.0,0.0,0.0,0.0,0.3939393939393939
2,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.9318181818181819
3,0.0,0.0,0.3333333333333333,0.5,0.75,0.31666666666666665,0.7424242424242424
4,1.0,0.5,0.3333333333333333,0.25,0.25,0.4666666666666666,0.4772727272727273
5,0.0,0.0,0.0,0.0,0.25,0.05,0.8787878787878789
6,0.0,0.0,0.0,0.0,0.25,0.05,0.8863636363636365
7,0.0,0.0,0.0,0.25,0.5,0.15,0.9166666666666667
8,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.946969696969697
9,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.9621212121212122
10,0.0,0.5,0.3333333333333333,0.5,0.5,0.36666666666666664,0.9621212121212122
