,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,1.0,0.5,0.3333333333333333,0.25,0.25,0.4666666666666666,0.8560606060606061
1,0.0,0.5,0.3333333333333333,0.25,0.25,0.26666666666666666,0.8636363636363636
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.25,0.5,0.15,0.7196969696969697
6,0.0,0.0,0.0,0.25,0.5,0.15,0.7272727272727273
7,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.7348484848484849
8,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.7348484848484849
9,0.0,0.5,0.3333333333333333,0.5,0.5,0.36666666666666664,0.7272727272727273
10,0.0,0.5,0.3333333333333333,0.5,0.5,0.36666666666666664,0.7272727272727273
