,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.9318181818181819
1,1.0,0.5,0.6666666666666666,0.5,0.5,0.6333333333333333,0.9621212121212122
2,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.5
3,0.0,0.5,0.3333333333333333,0.25,0.25,0.26666666666666666,0.25
4,1.0,0.5,0.3333333333333333,0.5,0.5,0.5666666666666667,0.5
5,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.5
6,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.5
7,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.5
8,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.5
9,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.5
10,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.5
