,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.5,0.6666666666666666,0.5,0.75,0.4833333333333333,0.9621212121212122
1,0.0,0.5,0.3333333333333333,0.5,0.5,0.36666666666666664,0.9242424242424243
2,0.0,0.5,0.3333333333333333,0.5,0.5,0.36666666666666664,0.5
3,0.0,0.5,0.6666666666666666,0.5,0.75,0.4833333333333333,0.9242424242424243
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.5833333333333334
6,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.5909090909090909
7,0.0,0.5,0.3333333333333333,0.25,0.25,0.26666666666666666,0.6136363636363636
8,0.0,0.5,0.3333333333333333,0.25,0.25,0.26666666666666666,0.6212121212121212
9,0.0,0.5,0.3333333333333333,0.25,0.5,0.31666666666666665,0.6439393939393939
10,0.0,0.5,0.3333333333333333,0.25,0.5,0.31666666666666665,0.6515151515151515
